normalized_mineral_id,mineral_name,signal_date,source_timestamp,as_of_date,signal_quality,ret_4w,ret_12w,price_vs_12w_avg,trend_score,signal_state,bullish,price
antimony,Antimony,2026-01-16,2026-01-16 23:00:00,2026-01-18,proxy,0.06416030635396597,0.1364483510524961,0.07856058105298036,0.09305641281981414,bullish,1,5.78849983215332
antimony,Antimony,2026-01-23,2026-01-23 23:00:00,2026-01-25,proxy,0.02505848935110544,0.16691343967306027,0.08711373745720885,0.09302855549379152,bullish,1,5.910999774932861
antimony,Antimony,2026-01-30,2026-01-30 23:00:00,2026-02-01,proxy,0.045567371554312563,0.19420809933662864,0.06882955379487599,0.10286834156193907,bullish,1,5.896999835968018
antimony,Antimony,2026-02-06,2026-02-06 23:00:00,2026-02-08,proxy,0.0013662192299366271,0.16120410566284615,0.04985006960779503,0.07080679816685927,bullish,1,5.863500118255615
antimony,Antimony,2026-02-13,2026-02-13 23:00:00,2026-02-15,proxy,0.0006910576204814944,0.15653387328860835,0.025145644198211636,0.06079019170243383,bullish,1,5.792500019073486
antimony,Antimony,2026-02-20,2026-02-20 23:00:00,2026-02-22,proxy,-0.01353407659484529,0.12448166777044367,0.02222772208324808,0.04439177108628215,neutral,0,5.830999851226807
antimony,Antimony,2026-02-27,2026-02-27 23:00:00,2026-03-01,proxy,0.01822962172022824,0.11566331220908688,0.04315723209230282,0.05901672200720598,bullish,1,6.004499912261963
antimony,Antimony,2026-03-06,2026-03-06 23:00:00,2026-03-08,proxy,-0.018163238104423662,0.08961857812011087,-0.006650221413047608,0.021601706200879867,neutral,0,5.756999969482422
antimony,Antimony,2026-03-13,2026-03-13 23:00:00,2026-03-15,proxy,-0.01346570019986415,0.05055613616986365,-0.017866988741783163,0.00640781574273878,neutral,0,5.7144999504089355
antimony,Antimony,2026-03-20,2026-03-20 23:00:00,2026-03-22,proxy,-0.08377630833169714,-0.0735280996544595,-0.07619146333850746,-0.07783195710822137,neutral,0,5.34250020980835
antimony,Antimony,2026-03-27,2026-03-27 23:00:00,2026-03-29,proxy,-0.0895161816115484,-0.03067373456588418,-0.05230084184736328,-0.05749691934159862,neutral,0,5.4670000076293945
antimony,Antimony,2026-04-03,2026-04-03 23:00:00,2026-04-05,proxy,-0.03369806641164674,-0.049953036977415266,-0.03156730208361147,-0.03840613515755783,neutral,0,5.563000202178955
antimony,Antimony,2026-04-10,2026-04-10 23:00:00,2026-04-12,proxy,0.02729900055698442,0.014166063395083972,0.020749429320979118,0.02073816442434917,bullish,1,5.870500087738037
antimony,Antimony,2026-04-17,2026-04-17 23:00:00,2026-04-19,proxy,0.14244261107716993,0.032566422224758806,0.058310976800812764,0.07777333670091384,bullish,1,6.103499889373779
antimony,Antimony,2026-04-24,2026-04-24 23:00:00,2026-04-26,proxy,0.10179256580605722,0.021451608142861955,0.04253384964041729,0.05525934119644549,bullish,1,6.023499965667725
antimony,Antimony,2026-05-01,2026-05-01 23:00:00,2026-05-03,proxy,0.06633110635045414,0.011682449148146201,0.025683907289607344,0.03456582092940256,bullish,1,5.932000160217285
antimony,Antimony,2026-05-08,2026-05-08 23:00:00,2026-05-10,proxy,0.06447491339482303,0.07880881344887403,0.07343468995431457,0.07223947226600387,bullish,1,6.249000072479248
antimony,Antimony,2026-05-15,2026-05-15 23:00:00,2026-05-17,proxy,0.024248421890462613,0.07211460970701777,0.06743884633125208,0.054600625976244155,bullish,1,6.251500129699707
antimony,Antimony,2026-05-22,2026-05-22 23:00:00,2026-05-24,proxy,0.05287624201494667,0.05620786082088425,0.07771608967577137,0.062266730837200766,bullish,1,6.3420000076293945
antimony,Antimony,2026-05-29,2026-05-29 23:00:00,2026-05-31,proxy,0.07206671604380155,0.10465519629092412,0.07154740015469474,0.08275643749647348,bullish,1,6.359499931335449
antimony,Antimony,2026-06-05,2026-06-05 23:00:00,2026-06-07,proxy,0.0023203938191100892,0.09607144421706115,0.047298591209075536,0.04856347641508226,bullish,1,6.263500213623047
antimony,Antimony,2026-06-12,2026-06-12 23:00:00,2026-06-14,proxy,0.028633111589884797,0.20364993504572237,0.05916505448207521,0.09714936703922745,bullish,1,6.430500030517578
antimony,Antimony,2026-06-19,2026-06-19 23:00:00,2026-06-21,proxy,-0.0007884128721070693,0.15913661685475877,0.03144770962907839,0.06326530453724337,neutral,0,6.336999893188477
cobalt,Cobalt,2025-10-03,2025-10-03 23:00:00,2025-10-04,direct,,,,0.0,neutral,0,41629.03
cobalt,Cobalt,2025-10-10,2025-10-10 23:00:00,2025-10-11,direct,,,,0.0,neutral,0,42951.8
cobalt,Cobalt,2025-10-17,2025-10-17 23:00:00,2025-10-18,direct,,,,0.0,neutral,0,43493.37
cobalt,Cobalt,2025-10-24,2025-10-24 23:00:00,2025-10-25,direct,,,0.04006869533293966,0.013356231777646554,neutral,0,45003.06
cobalt,Cobalt,2025-10-31,2025-10-31 23:00:00,2025-11-01,direct,0.09026009013421654,,0.03876442098649524,0.043008170373570596,neutral,0,45386.47
copper,Copper,2022-01-07,2022-01-07 23:00:00,2022-01-08,direct,,,,0.0,neutral,0,4.4029998779296875
copper,Copper,2022-01-14,2022-01-14 23:00:00,2022-01-15,direct,,,,0.0,neutral,0,4.411499977111816
copper,Copper,2022-01-21,2022-01-21 23:00:00,2022-01-22,direct,,,,0.0,neutral,0,4.512499809265137
copper,Copper,2022-01-28,2022-01-28 23:00:00,2022-01-29,direct,,,-0.0237095719232866,-0.007903190641095533,neutral,0,4.302999973297119
copper,Copper,2022-02-04,2022-02-04 23:00:00,2022-02-05,direct,0.018283017968844684,,0.013747275762975075,0.010676764577273254,neutral,0,4.483500003814697
copper,Copper,2022-02-11,2022-02-11 23:00:00,2022-02-12,direct,0.02119463624939555,,0.015459208240898414,0.012217948163431322,neutral,0,4.505000114440918
copper,Copper,2022-02-18,2022-02-18 23:00:00,2022-02-19,direct,0.0015512398400658878,,0.01600934305596402,0.005853527632009969,neutral,0,4.519499778747559
copper,Copper,2022-02-25,2022-02-25 23:00:00,2022-02-26,direct,0.0392749592893209,,0.004661649016728608,0.014645536102016502,neutral,0,4.4720001220703125
copper,Copper,2022-03-04,2022-03-04 23:00:00,2022-03-05,direct,0.09936431284133573,,0.09427957254951758,0.0645479617969511,neutral,0,4.928999900817871
copper,Copper,2022-03-11,2022-03-11 23:00:00,2022-03-12,direct,0.024639302600535373,,0.022256716371005014,0.015632006323846797,neutral,0,4.616000175476074
copper,Copper,2022-03-18,2022-03-18 23:00:00,2022-03-19,direct,0.04668668056962599,,0.043098745758308965,0.029928475442644986,neutral,0,4.730500221252441
copper,Copper,2022-03-25,2022-03-25 23:00:00,2022-03-26,direct,0.04785325187578682,,0.03042794543706817,0.02609373243761833,neutral,0,4.685999870300293
copper,Copper,2022-04-01,2022-04-01 23:00:00,2022-04-02,direct,-0.05001014814747451,0.06347944932508542,0.024411565853914574,0.012626955677175164,neutral,0,4.682499885559082
copper,Copper,2022-04-08,2022-04-08 23:00:00,2022-04-09,direct,0.022530244965783597,0.06993082051012656,0.02684030577849139,0.03976712375146718,bullish,1,4.71999979019165
copper,Copper,2022-04-15,2022-04-15 23:00:00,2022-04-16,direct,-0.002853865974341452,0.045318605431156955,0.02239723017589612,0.02162065654423721,neutral,0,4.7170000076293945
copper,Copper,2022-04-22,2022-04-22 23:00:00,2022-04-23,direct,-0.022087044865228833,0.06495468495558265,-0.01174441007226168,0.010374410006030713,neutral,0,4.582499980926514
copper,Copper,2022-04-29,2022-04-29 23:00:00,2022-04-30,direct,-0.061398806547593,-0.019739048246433577,-0.0506705078916142,-0.04393612089521359,neutral,0,4.394999980926514
copper,Copper,2022-05-06,2022-05-06 23:00:00,2022-05-07,direct,-0.0971398154296631,-0.054051104663901284,-0.07545449039024599,-0.07554847016127013,neutral,0,4.261499881744385
copper,Copper,2022-05-13,2022-05-13 23:00:00,2022-05-14,direct,-0.11373754001358238,-0.07500824534256845,-0.08743461720937984,-0.09206013418851022,neutral,0,4.180500030517578
copper,Copper,2022-05-20,2022-05-20 23:00:00,2022-05-21,direct,-0.06579374683084083,-0.0427101922020493,-0.06223813191075067,-0.056914023647880264,neutral,0,4.281000137329102
copper,Copper,2022-05-27,2022-05-27 23:00:00,2022-05-28,direct,-0.02070536530229039,-0.1268005706180464,-0.04631948259613272,-0.06460847283882316,neutral,0,4.303999900817871
copper,Copper,2022-06-03,2022-06-03 23:00:00,2022-06-04,direct,0.0506863982406649,-0.03000437789384669,-0.00533155815992159,0.005116820728965539,neutral,0,4.477499961853027
copper,Copper,2022-06-10,2022-06-10 23:00:00,2022-06-11,direct,0.028824324090034326,-0.09079380253852143,-0.03688287867222617,-0.03295078570690443,neutral,0,4.301000118255615
copper,Copper,2022-06-17,2022-06-17 23:00:00,2022-06-18,direct,-0.061551087402544113,-0.14265897675993722,-0.08900227797871108,-0.09773744738039747,neutral,0,4.017499923706055
copper,Copper,2022-06-24,2022-06-24 23:00:00,2022-06-25,direct,-0.12639403412886707,-0.19701012656526318,-0.1322659715929586,-0.15189004409569629,neutral,0,3.759999990463257
copper,Copper,2022-07-01,2022-07-01 23:00:00,2022-07-02,direct,-0.19173646256367682,-0.2332626866724109,-0.14673897801420133,-0.19057937575009634,neutral,0,3.61899995803833
copper,Copper,2022-07-08,2022-07-08 23:00:00,2022-07-09,direct,-0.17879563642459284,-0.2512189825870028,-0.14740048402547068,-0.19247170101235545,neutral,0,3.5320000648498535
copper,Copper,2022-07-15,2022-07-15 23:00:00,2022-07-16,direct,-0.19489732600873466,-0.29416258705985177,-0.19745263943962166,-0.22883751750273604,neutral,0,3.234499931335449
copper,Copper,2022-07-22,2022-07-22 23:00:00,2022-07-23,direct,-0.10944148355200312,-0.2381114839855949,-0.15079146533539367,-0.1661148109576639,neutral,0,3.3485000133514404
copper,Copper,2022-07-29,2022-07-29 23:00:00,2022-07-30,direct,-0.00967113783308271,-0.15898152995861148,-0.07786315896695395,-0.08217194225288271,neutral,0,3.5840001106262207
copper,Copper,2022-08-05,2022-08-05 23:00:00,2022-08-06,direct,0.005945613834001495,-0.15010167507229266,-0.07337217243763083,-0.07250941122530734,neutral,0,3.552999973297119
copper,Copper,2022-08-12,2022-08-12 23:00:00,2022-08-13,direct,0.13649720089432216,-0.14132212092171137,-0.02851980187929104,-0.01111490730222675,neutral,0,3.6760001182556152
copper,Copper,2022-08-19,2022-08-19 23:00:00,2022-08-20,direct,0.10004480717074227,-0.14416818392620012,-0.013050798672291752,-0.019058058475916535,neutral,0,3.683500051498413
copper,Copper,2022-08-26,2022-08-26 23:00:00,2022-08-27,direct,0.03557472513012905,-0.17107761897286877,0.011755863015621815,-0.04124901027570597,neutral,0,3.7114999294281006
copper,Copper,2022-09-02,2022-09-02 23:00:00,2022-09-03,direct,-0.03701097852810176,-0.2044873579397265,-0.04828354511852895,-0.09659396052878573,neutral,0,3.4214999675750732
copper,Copper,2022-09-09,2022-09-09 23:00:00,2022-09-10,direct,-0.025843314895025116,-0.10864961850652821,0.006263997380552944,-0.0427429786736668,neutral,0,3.5810000896453857
copper,Copper,2022-09-16,2022-09-16 23:00:00,2022-09-17,direct,-0.03325639773771938,-0.052925500598170694,0.005328745369879373,-0.026951050988670233,neutral,0,3.561000108718872
copper,Copper,2022-09-23,2022-09-23 23:00:00,2022-09-24,direct,-0.09160714552989402,-0.0683890427325945,-0.04259548901535681,-0.06753055909261511,neutral,0,3.371500015258789
copper,Copper,2022-09-30,2022-09-30 23:00:00,2022-10-01,direct,0.005991508075745777,-0.025481356436984237,-0.020489500796232574,-0.01332644971915701,neutral,0,3.441999912261963
copper,Copper,2022-10-07,2022-10-07 23:00:00,2022-10-08,direct,-0.04705394604709534,0.05503168250914969,-0.03296654542448196,-0.00832960298747587,neutral,0,3.4124999046325684
copper,Copper,2022-10-14,2022-10-14 23:00:00,2022-10-15,direct,-0.031030635748712343,0.030461399936075217,-0.024547683061255876,-0.008372306291297668,neutral,0,3.450500011444092
copper,Copper,2022-10-21,2022-10-21 23:00:00,2022-10-22,direct,0.04493548449144247,-0.017020119094866226,-0.0026187288747819837,0.00843221217393142,neutral,0,3.5230000019073486
copper,Copper,2022-10-28,2022-10-28 23:00:00,2022-10-29,direct,0.006972739238365611,-0.02448631968542969,-0.01673757036025325,-0.011417050269105777,neutral,0,3.4660000801086426
copper,Copper,2022-11-04,2022-11-04 23:00:00,2022-11-05,direct,0.08849818438570312,0.010473294590531701,0.052800627816538936,0.050590702264257915,bullish,1,3.7144999504089355
copper,Copper,2022-11-11,2022-11-11 23:00:00,2022-11-12,direct,0.14505143083622496,0.07262112663667208,0.11280100835289852,0.11015785527526518,bullish,1,3.9509999752044678
copper,Copper,2022-11-18,2022-11-18 23:00:00,2022-11-19,direct,0.03093953094409896,-0.021419900702498107,0.02486683944064305,0.011462156560747968,neutral,0,3.631999969482422
copper,Copper,2022-11-25,2022-11-25 23:00:00,2022-11-26,direct,0.04630692656171398,0.05991522012240291,0.018405597432079368,0.04154258137206542,bullish,1,3.626499891281128
copper,Copper,2022-12-02,2022-12-02 23:00:00,2022-12-03,direct,0.035940261398423656,0.07456016566928336,0.0738979437509919,0.06146612360623297,bullish,1,3.8480000495910645
copper,Copper,2022-12-09,2022-12-09 23:00:00,2022-12-10,direct,-0.0189825482547199,0.0884582446461104,0.07384532453173276,0.04777367364104109,neutral,0,3.875999927520752
copper,Copper,2022-12-16,2022-12-16 23:00:00,2022-12-17,direct,0.03565526248625428,0.11567547522483412,0.03282343610767979,0.06138472460625607,bullish,1,3.7614998817443848
copper,Copper,2022-12-23,2022-12-23 23:00:00,2022-12-24,direct,0.04866954013712643,0.10488090361336466,0.035663631190984146,0.06307135831382508,bullish,1,3.802999973297119
copper,Copper,2022-12-30,2022-12-30 23:00:00,2022-12-31,direct,-0.011044703359087249,0.11516487527267061,0.027183279102569458,0.04376781700538427,neutral,0,3.805500030517578
copper,Copper,2023-01-06,2023-01-06 23:00:00,2023-01-07,direct,0.008384940458710854,0.13273436985012754,0.044227489401465814,0.061782266570101406,bullish,1,3.9084999561309814
copper,Copper,2023-01-13,2023-01-13 23:00:00,2023-01-14,direct,0.11856974962213673,0.19429462919346507,0.10723684519075283,0.14003374133545154,bullish,1,4.207499980926514
copper,Copper,2023-01-20,2023-01-20 23:00:00,2023-01-21,direct,0.11714433345549957,0.2257645043583274,0.09916453492379995,0.1473577909125423,bullish,1,4.248499870300293
copper,Copper,2023-01-27,2023-01-27 23:00:00,2023-01-28,direct,0.10997239344058518,0.13716517256832628,0.08095198080859567,0.10936318227250237,bullish,1,4.223999977111816
copper,Copper,2023-02-03,2023-02-03 23:00:00,2023-02-04,direct,0.03952929455854792,0.02834731148503522,0.037273481552009935,0.03505002919853103,bullish,1,4.063000202178955
copper,Copper,2023-02-10,2023-02-10 23:00:00,2023-02-11,direct,-0.04278070805813439,0.10889322313563499,0.01963104969383722,0.028581188257112606,neutral,0,4.027500152587891
copper,Copper,2023-02-17,2023-02-17 23:00:00,2023-02-18,direct,-0.03165823956901148,0.13442712448119387,0.030926938050874986,0.04456527432101912,neutral,0,4.113999843597412
copper,Copper,2023-02-24,2023-02-24 23:00:00,2023-02-25,direct,-0.06368372510969855,0.027806619733895532,-0.011126404097735576,-0.015667836491179532,neutral,0,3.9549999237060547
copper,Copper,2023-03-03,2023-03-03 23:00:00,2023-03-04,direct,0.0036918202656133214,0.05211562046467999,0.015353991313571402,0.023720477347954905,bullish,1,4.078000068664551
copper,Copper,2023-03-10,2023-03-10 23:00:00,2023-03-11,direct,0.004469186434738148,0.07550177557353877,0.0013613415691544617,0.02711076785914379,bullish,1,4.045499801635742
copper,Copper,2023-03-17,2023-03-17 23:00:00,2023-03-18,direct,-0.04873597001651542,0.029056034196860425,-0.03351476183941415,-0.017731565886356382,neutral,0,3.9135000705718994
copper,Copper,2023-03-24,2023-03-24 23:00:00,2023-03-25,direct,0.037041748028389776,0.07778215778241337,0.006781024025954263,0.04053497661225247,bullish,1,4.101500034332275
copper,Copper,2023-03-31,2023-03-31 23:00:00,2023-04-01,direct,0.006498221624272382,0.050147080200448446,0.003494077545482366,0.020046459790067733,bullish,1,4.104499816894531
copper,Copper,2023-04-07,2023-04-07 23:00:00,2023-04-08,direct,-0.004820116105227368,-0.04313724512444628,-0.012044733490264137,-0.02000069823997926,neutral,0,4.026000022888184
copper,Copper,2023-04-14,2023-04-14 23:00:00,2023-04-15,direct,0.04957199494663489,-0.03318813659193576,0.010869584191299131,0.009084480848666088,neutral,0,4.107500076293945
copper,Copper,2023-04-21,2023-04-21 23:00:00,2023-04-22,direct,-0.029623312017982073,-0.057765141894050465,-0.015582484191562052,-0.03432364603453153,neutral,0,3.9800000190734863
copper,Copper,2023-04-28,2023-04-28 23:00:00,2023-04-29,direct,-0.05713240146100729,-0.04750192149052035,-0.03896697432217133,-0.04786709909123299,neutral,0,3.869999885559082
copper,Copper,2023-05-05,2023-05-05 23:00:00,2023-05-06,direct,-0.03837556054422442,-0.03873373840317873,-0.035480711074521,-0.03753000334064138,neutral,0,3.871500015258789
copper,Copper,2023-05-12,2023-05-12 23:00:00,2023-05-13,direct,-0.09519172858487501,-0.09662124813811546,-0.06639171996794335,-0.08606823223031128,neutral,0,3.7165000438690186
copper,Copper,2023-05-19,2023-05-19 23:00:00,2023-05-20,direct,-0.06469847537908857,-0.05878630653866135,-0.060310892872288524,-0.06126522493001282,neutral,0,3.7225000858306885
copper,Copper,2023-05-26,2023-05-26 23:00:00,2023-05-27,direct,-0.05077514995728183,-0.0991907799947288,-0.06472177807545887,-0.07156256934248983,neutral,0,3.6735000610351562
copper,Copper,2023-06-02,2023-06-02 23:00:00,2023-06-03,direct,-0.03848635640987874,-0.07984173319560006,-0.045706516359524385,-0.054678201988334396,neutral,0,3.7225000858306885
copper,Copper,2023-06-09,2023-06-09 23:00:00,2023-06-10,direct,0.01950759844140393,-0.03181296384170762,-0.026068325254091973,-0.012791230218131888,neutral,0,3.7890000343322754
copper,Copper,2023-06-16,2023-06-16 23:00:00,2023-06-17,direct,0.043519123475330046,-0.05290747429305387,0.003141950295267648,-0.0020821335074853917,neutral,0,3.884500026702881
copper,Copper,2023-06-23,2023-06-23 23:00:00,2023-06-24,direct,0.03606912509631499,-0.07272501789083341,-0.010775520978893116,-0.015810471257803844,neutral,0,3.805999994277954
copper,Copper,2023-06-30,2023-06-30 23:00:00,2023-07-01,direct,0.004969738294224424,-0.07078988678848397,-0.02163042017885841,-0.029150189557705986,neutral,0,3.740999937057495
copper,Copper,2023-07-07,2023-07-07 23:00:00,2023-07-08,direct,-0.005806300920362384,-0.0828971661652379,-0.007465322069085123,-0.032056263051561805,neutral,0,3.7669999599456787
copper,Copper,2023-07-14,2023-07-14 23:00:00,2023-07-15,direct,0.009653727474523421,-0.014572886296502885,0.03469197363744447,0.009924271605155003,neutral,0,3.921999931335449
copper,Copper,2023-07-21,2023-07-21 23:00:00,2023-07-22,direct,-0.000788234625681894,-0.0173126393393378,0.004777725843401193,-0.004441049373872834,neutral,0,3.802999973297119
copper,Copper,2023-07-28,2023-07-28 23:00:00,2023-07-29,direct,0.04704627672195283,0.011752560990569982,0.033861594618566304,0.030886810777029705,bullish,1,3.9170000553131104
copper,Copper,2023-08-04,2023-08-04 23:00:00,2023-08-05,direct,0.02070615064877135,0.03457553699029092,0.011997459427360413,0.022426382355474228,bullish,1,3.8450000286102295
copper,Copper,2023-08-11,2023-08-11 23:00:00,2023-08-12,direct,-0.052906676328232205,-0.0021491296809379445,-0.022178362013682396,-0.02574472267428418,neutral,0,3.7144999504089355
copper,Copper,2023-08-18,2023-08-18 23:00:00,2023-08-19,direct,-0.027346855714692087,0.006941559898067107,-0.026803066875098258,-0.01573612089724108,neutral,0,3.6989998817443848
copper,Copper,2023-08-25,2023-08-25 23:00:00,2023-08-26,direct,-0.04008171116487347,0.010073849232484333,-0.01156676920490185,-0.013858210379096994,neutral,0,3.759999990463257
copper,Copper,2023-09-01,2023-09-01 23:00:00,2023-09-02,direct,-0.008452543138725677,0.006202155042172253,0.0017188021262501962,-0.00017719532343440925,neutral,0,3.8125
copper,Copper,2023-09-08,2023-09-08 23:00:00,2023-09-09,direct,-0.009153296633538588,-0.052516410035516325,-0.028624828160860094,-0.030098178276638337,neutral,0,3.680500030517578
copper,Copper,2023-09-15,2023-09-15 23:00:00,2023-09-16,direct,0.017437170998141793,-0.011166584113868061,-0.005789763634574729,0.00016027441656633426,neutral,0,3.7634999752044678
copper,Copper,2023-09-22,2023-09-22 23:00:00,2023-09-23,direct,-0.025132996034452293,-0.020181772978985046,-0.030066496963339184,-0.025127088658925507,neutral,0,3.6654999256134033
copper,Copper,2023-09-29,2023-09-29 23:00:00,2023-09-30,direct,-0.02268850607950179,-0.01088396331556385,-0.013165277347029769,-0.015579248914031804,neutral,0,3.7260000705718994
copper,Copper,2023-10-06,2023-10-06 23:00:00,2023-10-07,direct,-0.015215322324037328,-0.07585413062323176,-0.033702861208875445,-0.04159077138538151,neutral,0,3.624500036239624
copper,Copper,2023-10-13,2023-10-13 23:00:00,2023-10-14,direct,-0.04875781923937539,-0.058637930885318434,-0.0408145215078094,-0.049403423877501074,neutral,0,3.5799999237060547
copper,Copper,2023-10-20,2023-10-20 23:00:00,2023-10-21,direct,-0.03369250383482847,-0.09573653170909235,-0.042982892628115055,-0.05747064272401196,neutral,0,3.5420000553131104
copper,Copper,2023-10-27,2023-10-27 23:00:00,2023-10-28,direct,-0.024691359604637197,-0.054876453601481634,-0.013438286700202862,-0.03100203330210723,neutral,0,3.634000062942505
copper,Copper,2023-11-03,2023-11-03 23:00:00,2023-11-04,direct,0.01379499291388031,-0.010768599377319554,-0.0015397871086531012,0.0004955354759692184,neutral,0,3.674499988555908
copper,Copper,2023-11-10,2023-11-10 23:00:00,2023-11-11,direct,0.0009776493898880911,-0.031224649091540768,-0.023713599649842765,-0.01798686645049848,neutral,0,3.5834999084472656
copper,Copper,2023-11-17,2023-11-17 23:00:00,2023-11-18,direct,0.0551947752541444,-0.005984052713840726,0.01876248182108431,0.02265773478712933,neutral,0,3.737499952316284
copper,Copper,2023-11-24,2023-11-24 23:00:00,2023-11-25,direct,0.044716538750136925,-0.004196729816374201,0.03522086251420964,0.025246890482657453,neutral,0,3.7964999675750732
copper,Copper,2023-12-01,2023-12-01 23:00:00,2023-12-02,direct,0.06381818807070094,0.062083925412071306,0.06039128921185677,0.062097800898209675,bullish,1,3.9089999198913574
copper,Copper,2023-12-08,2023-12-08 23:00:00,2023-12-09,direct,0.06599693898080994,0.01501261017950739,0.03492649997572905,0.03864534971201546,bullish,1,3.819999933242798
copper,Copper,2023-12-15,2023-12-15 23:00:00,2023-12-16,direct,0.03946489365319206,0.0598827088539966,0.04734625296994155,0.04889795182571007,bullish,1,3.884999990463257
copper,Copper,2023-12-22,2023-12-22 23:00:00,2023-12-23,direct,0.026076643739588956,0.04549110867004735,0.04619309045002895,0.039253614286555084,bullish,1,3.8954999446868896
copper,Copper,2023-12-29,2023-12-29 23:00:00,2023-12-30,direct,-0.00729082688005156,0.07063044265472462,0.03622771870185515,0.03318911149217607,neutral,0,3.880500078201294
copper,Copper,2024-01-05,2024-01-05 23:00:00,2024-01-06,direct,-0.006675345852056536,0.059916255139319086,0.008449176390204594,0.020563361892489047,neutral,0,3.7945001125335693
copper,Copper,2024-01-12,2024-01-12 23:00:00,2024-01-13,direct,-0.03732303250513613,0.05590060732117341,-0.010374742402342152,0.002734277471231709,neutral,0,3.740000009536743
copper,Copper,2024-01-19,2024-01-19 23:00:00,2024-01-20,direct,-0.027852651868903622,0.042102332217848426,-0.0013076017490529779,0.004314026199963942,neutral,0,3.7869999408721924
copper,Copper,2024-01-26,2024-01-26 23:00:00,2024-01-27,direct,-0.007730954976214344,0.04789770548476291,0.011525989091844435,0.017230913200131,neutral,0,3.8505001068115234
copper,Copper,2024-02-02,2024-02-02 23:00:00,2024-02-03,direct,0.007115548717406162,0.06641556036717322,-0.0012957862196050218,0.024078440954991454,bullish,1,3.821500062942505
copper,Copper,2024-02-09,2024-02-09 23:00:00,2024-02-10,direct,-0.014438476117693888,-0.01377922254299846,-0.035625493057999114,-0.021281063906230486,neutral,0,3.686000108718872
copper,Copper,2024-02-16,2024-02-16 23:00:00,2024-02-17,direct,0.01346715580984914,0.010931144977525564,0.0032347751814214565,0.009211025322932054,bullish,1,3.8380000591278076
copper,Copper,2024-02-23,2024-02-23 23:00:00,2024-02-24,direct,0.008180719853811969,-0.006907124830456857,0.015333296548955655,0.005535630524103589,neutral,0,3.881999969482422
copper,Copper,2024-03-01,2024-03-01 23:00:00,2024-03-02,direct,0.008766179662231144,0.009162326293806311,0.007502909113735523,0.008477138356590993,bullish,1,3.8550000190734863
copper,Copper,2024-03-08,2024-03-08 23:00:00,2024-03-09,direct,0.05398802926610613,0.0,0.015343391162756959,0.023110473476287696,neutral,0,3.884999990463257
copper,Copper,2024-03-15,2024-03-15 23:00:00,2024-03-16,direct,0.07152165903547081,0.05570536494139655,0.06974479152637358,0.06565727183441365,bullish,1,4.112500190734863
copper,Copper,2024-03-22,2024-03-22 23:00:00,2024-03-23,direct,0.029366327385930147,0.029764198162484323,0.036844835955616384,0.03199178716801029,bullish,1,3.996000051498413
copper,Copper,2024-03-29,2024-03-29 23:00:00,2024-03-30,direct,0.03852139168170887,0.05507968533649432,0.03411755614949419,0.042572877722565794,bullish,1,4.003499984741211
copper,Copper,2024-04-05,2024-04-05 23:00:00,2024-04-06,direct,0.09124840570999293,0.1335561590818004,0.0834282788290488,0.10274428120694738,bullish,1,4.239500045776367
copper,Copper,2024-04-12,2024-04-12 23:00:00,2024-04-13,direct,0.03525835238942654,0.1242408867534397,0.07723451283291105,0.07891125065859243,bullish,1,4.257500171661377
copper,Copper,2024-04-19,2024-04-19 23:00:00,2024-04-20,direct,0.12662657583133718,0.1691987352701223,0.12366229579249444,0.13982920229798465,bullish,1,4.501999855041504
copper,Copper,2024-04-26,2024-04-26 23:00:00,2024-04-27,direct,0.1412513512470539,0.19560373990557967,0.12292624764999549,0.153260446267543,bullish,1,4.568999767303467
copper,Copper,2024-05-03,2024-05-03 23:00:00,2024-05-04,direct,0.07878290058257487,0.24077591467900983,0.10396575554642773,0.14117485693600415,bullish,1,4.573500156402588
copper,Copper,2024-05-10,2024-05-10 23:00:00,2024-05-11,direct,0.10240748155511059,0.2229025455065461,0.1137653548938018,0.14635846065181948,bullish,1,4.69350004196167
copper,Copper,2024-05-17,2024-05-17 23:00:00,2024-05-18,direct,0.12327861462595813,0.30267908293969503,0.17277368221623557,0.1995771265939629,bullish,1,5.057000160217285
copper,Copper,2024-05-24,2024-05-24 23:00:00,2024-05-25,direct,0.045852554929942224,0.23955902891463832,0.08875493276458046,0.12472217220305366,bullish,1,4.778500080108643
copper,Copper,2024-05-31,2024-05-31 23:00:00,2024-06-01,direct,0.007980753441260813,0.18661522389468432,0.036100593531753766,0.07689885695589964,bullish,1,4.610000133514404
copper,Copper,2024-06-07,2024-06-07 23:00:00,2024-06-08,direct,-0.04239903695861302,0.09288752626517494,0.00296611428016047,0.01781820119557413,neutral,0,4.494500160217285
copper,Copper,2024-06-14,2024-06-14 23:00:00,2024-06-15,direct,-0.10005932883734148,0.13888890380496588,0.005199766983960519,0.014676447317194974,neutral,0,4.551000118255615
copper,Copper,2024-06-21,2024-06-21 23:00:00,2024-06-22,direct,-0.059537536319104634,0.12251779072476388,-0.01627145460573809,0.015569599933307051,neutral,0,4.49399995803833
copper,Copper,2024-06-28,2024-06-28 23:00:00,2024-06-29,direct,-0.04761389555156459,0.03561741272738472,-0.04156736860352417,-0.017854617142568013,neutral,0,4.390500068664551
